"Index","Date","Rf"
" 6093",1978-05-24,0.0651
" 6094",1978-05-25,0.065
" 6095",1978-05-26,0.0663
" 6096",1978-05-31,0.0665
" 6097",1978-06-01,0.0661
" 6098",1978-06-02,0.0659
" 6099",1978-06-05,0.0659
" 6100",1978-06-06,0.0661
" 6101",1978-06-07,0.0664
" 6102",1978-06-08,0.0663
" 6103",1978-06-09,0.0665
" 6104",1978-06-12,0.0662
" 6105",1978-06-13,0.0663
" 6106",1978-06-14,0.0663
" 6107",1978-06-15,0.0666
" 6108",1978-06-16,0.0672
" 6109",1978-06-19,0.0669
" 6110",1978-06-20,0.0674
" 6111",1978-06-21,0.0684
" 6112",1978-06-22,0.0681
" 6113",1978-06-23,0.0686
" 6114",1978-06-26,0.0688
" 6115",1978-06-27,0.0694
" 6116",1978-06-28,0.0688
" 6117",1978-06-29,0.0692
" 6118",1978-06-30,0.0701
" 6119",1978-07-03,0.0695
" 6120",1978-07-05,0.0707
" 6121",1978-07-06,0.0706
" 6122",1978-07-07,0.0713
" 6123",1978-07-10,0.0716
" 6124",1978-07-11,0.072
" 6125",1978-07-12,0.0719
" 6126",1978-07-13,0.0718
" 6127",1978-07-14,0.0707
" 6128",1978-07-17,0.0699
" 6129",1978-07-18,0.0709
" 6130",1978-07-19,0.0706
" 6131",1978-07-20,0.0707
" 6132",1978-07-21,0.0702
" 6133",1978-07-24,0.0683
" 6134",1978-07-25,0.0692
" 6135",1978-07-26,0.069
" 6136",1978-07-27,0.0676
" 6137",1978-07-28,0.0674
" 6138",1978-07-31,0.0676
" 6139",1978-08-01,0.0688
" 6140",1978-08-02,0.0676
" 6141",1978-08-03,0.068
" 6142",1978-08-04,0.0678
" 6143",1978-08-07,0.0676
" 6144",1978-08-08,0.0672
" 6145",1978-08-09,0.0674
" 6146",1978-08-10,0.0685
" 6147",1978-08-11,0.0686
" 6148",1978-08-14,0.0688
" 6149",1978-08-15,0.0699
" 6150",1978-08-16,0.0724
" 6151",1978-08-17,0.0719
" 6152",1978-08-18,0.073
" 6153",1978-08-21,0.0726
" 6154",1978-08-22,0.0728
" 6155",1978-08-23,0.0722
" 6156",1978-08-24,0.0724
" 6157",1978-08-25,0.0724
" 6158",1978-08-28,0.0733
" 6159",1978-08-29,0.0745
" 6160",1978-08-30,0.0748
" 6161",1978-08-31,0.0754
" 6162",1978-09-01,0.077
" 6163",1978-09-05,0.0757
" 6164",1978-09-06,0.0758
" 6165",1978-09-07,0.0759
" 6166",1978-09-08,0.0767
" 6167",1978-09-11,0.0771
" 6168",1978-09-12,0.0775
" 6169",1978-09-13,0.0776
" 6170",1978-09-14,0.0777
" 6171",1978-09-15,0.0788
" 6172",1978-09-18,0.079
" 6173",1978-09-19,0.0795
" 6174",1978-09-20,0.0808
" 6175",1978-09-21,0.0804
" 6176",1978-09-22,0.0815
" 6177",1978-09-25,0.0809
" 6178",1978-09-26,0.0801
" 6179",1978-09-27,0.0789
" 6180",1978-09-28,0.0783
" 6181",1978-09-29,0.0798
" 6182",1978-10-02,0.0798
" 6183",1978-10-03,0.0816
" 6184",1978-10-04,0.0818
" 6185",1978-10-05,0.0819
" 6186",1978-10-06,0.0819
" 6187",1978-10-10,0.0821
" 6188",1978-10-11,0.0809
" 6189",1978-10-12,0.0778
" 6190",1978-10-13,0.0782
" 6191",1978-10-16,0.0788
" 6192",1978-10-17,0.0815
" 6193",1978-10-18,0.0794
" 6194",1978-10-19,0.0775
" 6195",1978-10-20,0.0775
" 6196",1978-10-23,0.0752
" 6197",1978-10-24,0.0777
" 6198",1978-10-25,0.0754
" 6199",1978-10-26,0.0776
" 6200",1978-10-27,0.0793
" 6201",1978-10-30,0.0847
" 6202",1978-10-31,0.0875
" 6203",1978-11-01,0.0885
" 6204",1978-11-02,0.0876
" 6205",1978-11-03,0.088
" 6206",1978-11-06,0.0884
" 6207",1978-11-08,0.0899
" 6208",1978-11-09,0.0882
" 6209",1978-11-10,0.0851
" 6210",1978-11-13,0.0823
" 6211",1978-11-14,0.083
" 6212",1978-11-15,0.0802
" 6213",1978-11-16,0.0817
" 6214",1978-11-17,0.0798
" 6215",1978-11-20,0.0821
" 6216",1978-11-21,0.0883
" 6217",1978-11-22,0.0863
" 6218",1978-11-24,0.0886
" 6219",1978-11-27,0.0896
" 6220",1978-11-28,0.0912
" 6221",1978-11-29,0.0898
" 6222",1978-11-30,0.0901
" 6223",1978-12-01,0.0885
" 6224",1978-12-04,0.0895
" 6225",1978-12-05,0.0895
" 6226",1978-12-06,0.0889
" 6227",1978-12-07,0.089
" 6228",1978-12-08,0.0895
" 6229",1978-12-11,0.0893
" 6230",1978-12-12,0.0886
" 6231",1978-12-13,0.0888
" 6232",1978-12-14,0.089
" 6233",1978-12-15,0.0908
" 6234",1978-12-18,0.0926
" 6235",1978-12-19,0.0921
" 6236",1978-12-20,0.0925
" 6237",1978-12-21,0.0929
" 6238",1978-12-22,0.0937
" 6239",1978-12-26,0.0936
" 6240",1978-12-27,0.0919
" 6241",1978-12-28,0.092
" 6242",1978-12-29,0.0926
" 6243",1979-01-02,0.0941
" 6244",1979-01-03,0.0931
" 6245",1979-01-04,0.0931
" 6246",1979-01-05,0.0934
" 6247",1979-01-08,0.0936
" 6248",1979-01-09,0.0927
" 6249",1979-01-10,0.0925
" 6250",1979-01-11,0.0928
" 6251",1979-01-12,0.0935
" 6252",1979-01-15,0.0944
" 6253",1979-01-16,0.0944
" 6254",1979-01-17,0.0944
" 6255",1979-01-18,0.0946
" 6256",1979-01-19,0.094
" 6257",1979-01-22,0.0934
" 6258",1979-01-23,0.0936
" 6259",1979-01-24,0.0935
" 6260",1979-01-25,0.0933
" 6261",1979-01-26,0.0934
" 6262",1979-01-29,0.0935
" 6263",1979-01-30,0.0927
" 6264",1979-01-31,0.0929
" 6265",1979-02-01,0.0925
" 6266",1979-02-02,0.0925
" 6267",1979-02-05,0.0918
" 6268",1979-02-06,0.0921
" 6269",1979-02-07,0.0925
" 6270",1979-02-08,0.0924
" 6271",1979-02-09,0.0931
" 6272",1979-02-13,0.0929
" 6273",1979-02-14,0.0927
" 6274",1979-02-15,0.0926
" 6275",1979-02-16,0.0929
" 6276",1979-02-20,0.0938
" 6277",1979-02-21,0.0942
" 6278",1979-02-22,0.0941
" 6279",1979-02-23,0.0944
" 6280",1979-02-26,0.0946
" 6281",1979-02-27,0.0947
" 6282",1979-02-28,0.0945
" 6283",1979-03-01,0.094
" 6284",1979-03-02,0.0941
" 6285",1979-03-05,0.094
" 6286",1979-03-06,0.0942
" 6287",1979-03-07,0.0942
" 6288",1979-03-08,0.0942
" 6289",1979-03-09,0.0952
" 6290",1979-03-12,0.0951
" 6291",1979-03-13,0.0951
" 6292",1979-03-14,0.0952
" 6293",1979-03-15,0.0949
" 6294",1979-03-16,0.0952
" 6295",1979-03-19,0.095
" 6296",1979-03-20,0.0952
" 6297",1979-03-21,0.0956
" 6298",1979-03-22,0.0956
" 6299",1979-03-23,0.0955
" 6300",1979-03-26,0.0954
" 6301",1979-03-27,0.0949
" 6302",1979-03-28,0.0943
" 6303",1979-03-29,0.0939
" 6304",1979-03-30,0.0944
" 6305",1979-04-02,0.0954
" 6306",1979-04-03,0.0952
" 6307",1979-04-04,0.0949
" 6308",1979-04-05,0.0949
" 6309",1979-04-06,0.096
" 6310",1979-04-09,0.0962
" 6311",1979-04-10,0.0975
" 6312",1979-04-11,0.0972
" 6313",1979-04-12,0.0969
" 6314",1979-04-16,0.0966
" 6315",1979-04-17,0.095
" 6316",1979-04-18,0.0929
" 6317",1979-04-19,0.093
" 6318",1979-04-20,0.0931
" 6319",1979-04-23,0.092
" 6320",1979-04-24,0.091
" 6321",1979-04-25,0.0907
" 6322",1979-04-26,0.0914
" 6323",1979-04-27,0.0966
" 6324",1979-04-30,0.0956
" 6325",1979-05-01,0.095
" 6326",1979-05-02,0.0955
" 6327",1979-05-03,0.0961
" 6328",1979-05-04,0.0968
" 6329",1979-05-07,0.0966
" 6330",1979-05-08,0.0966
" 6331",1979-05-09,0.0964
" 6332",1979-05-10,0.0964
" 6333",1979-05-11,0.0956
" 6334",1979-05-14,0.0955
" 6335",1979-05-15,0.096
" 6336",1979-05-16,0.0957
" 6337",1979-05-17,0.0957
" 6338",1979-05-18,0.0972
" 6339",1979-05-21,0.0977
" 6340",1979-05-22,0.097
" 6341",1979-05-23,0.0967
" 6342",1979-05-24,0.0953
" 6343",1979-05-25,0.0954
" 6344",1979-05-29,0.0955
" 6345",1979-05-31,0.0957
" 6346",1979-06-01,0.0952
" 6347",1979-06-04,0.0954
" 6348",1979-06-05,0.0944
" 6349",1979-06-06,0.0935
" 6350",1979-06-07,0.0929
" 6351",1979-06-08,0.0918
" 6352",1979-06-11,0.0906
" 6353",1979-06-12,0.0888
" 6354",1979-06-13,0.0887
" 6355",1979-06-14,0.089
" 6356",1979-06-15,0.0915
" 6357",1979-06-18,0.0895
" 6358",1979-06-19,0.0897
" 6359",1979-06-20,0.0894
" 6360",1979-06-21,0.0896
" 6361",1979-06-22,0.0899
" 6362",1979-06-25,0.0875
" 6363",1979-06-26,0.0876
" 6364",1979-06-27,0.0881
" 6365",1979-06-28,0.089
" 6366",1979-06-29,0.0895
" 6367",1979-07-02,0.0893
" 6368",1979-07-03,0.0906
" 6369",1979-07-05,0.0919
" 6370",1979-07-06,0.092
" 6371",1979-07-09,0.0926
" 6372",1979-07-10,0.0932
" 6373",1979-07-11,0.0927
" 6374",1979-07-12,0.0926
" 6375",1979-07-13,0.093
" 6376",1979-07-16,0.0936
" 6377",1979-07-17,0.0928
" 6378",1979-07-18,0.0925
" 6379",1979-07-19,0.0926
" 6380",1979-07-20,0.0942
" 6381",1979-07-23,0.0944
" 6382",1979-07-24,0.0938
" 6383",1979-07-25,0.0922
" 6384",1979-07-26,0.0913
" 6385",1979-07-27,0.0923
" 6386",1979-07-30,0.0909
" 6387",1979-07-31,0.0918
" 6388",1979-08-01,0.0916
" 6389",1979-08-02,0.0933
" 6390",1979-08-03,0.0938
" 6391",1979-08-06,0.0934
" 6392",1979-08-07,0.094
" 6393",1979-08-08,0.094
" 6394",1979-08-09,0.094
" 6395",1979-08-10,0.0946
" 6396",1979-08-13,0.0947
" 6397",1979-08-14,0.0949
" 6398",1979-08-15,0.0955
" 6399",1979-08-16,0.0952
" 6400",1979-08-17,0.0958
" 6401",1979-08-20,0.095
" 6402",1979-08-21,0.0954
" 6403",1979-08-22,0.0956
" 6404",1979-08-23,0.0953
" 6405",1979-08-24,0.0964
" 6406",1979-08-27,0.0965
" 6407",1979-08-28,0.0974
" 6408",1979-08-29,0.0977
" 6409",1979-08-30,0.0975
" 6410",1979-08-31,0.0981
" 6411",1979-09-04,0.1002
" 6412",1979-09-05,0.1007
" 6413",1979-09-06,0.1027
" 6414",1979-09-07,0.1042
" 6415",1979-09-10,0.1055
" 6416",1979-09-11,0.1045
" 6417",1979-09-12,0.1045
" 6418",1979-09-13,0.105
" 6419",1979-09-14,0.1029
" 6420",1979-09-17,0.1037
" 6421",1979-09-18,0.104
" 6422",1979-09-19,0.102
" 6423",1979-09-20,0.1021
" 6424",1979-09-21,0.101
" 6425",1979-09-24,0.1003
" 6426",1979-09-25,0.1006
" 6427",1979-09-26,0.1022
" 6428",1979-09-27,0.1028
" 6429",1979-09-28,0.1012
" 6430",1979-10-01,0.1015
" 6431",1979-10-02,0.1037
" 6432",1979-10-03,0.1039
" 6433",1979-10-04,0.1056
" 6434",1979-10-05,0.107
" 6435",1979-10-09,0.1182
" 6436",1979-10-10,0.1174
" 6437",1979-10-11,0.1157
" 6438",1979-10-12,0.1135
" 6439",1979-10-15,0.116
" 6440",1979-10-16,0.1184
" 6441",1979-10-17,0.1169
" 6442",1979-10-18,0.1205
" 6443",1979-10-19,0.1237
" 6444",1979-10-22,0.1284
" 6445",1979-10-23,0.1301
" 6446",1979-10-24,0.1272
" 6447",1979-10-25,0.1253
" 6448",1979-10-26,0.1191
" 6449",1979-10-29,0.1202
" 6450",1979-10-30,0.1208
" 6451",1979-10-31,0.1212
" 6452",1979-11-01,0.1206
" 6453",1979-11-02,0.1205
" 6454",1979-11-05,0.1206
" 6455",1979-11-07,0.1248
" 6456",1979-11-08,0.1244
" 6457",1979-11-09,0.12
" 6458",1979-11-13,0.1206
" 6459",1979-11-14,0.1194
" 6460",1979-11-15,0.117
" 6461",1979-11-16,0.1191
" 6462",1979-11-19,0.1199
" 6463",1979-11-20,0.1192
" 6464",1979-11-21,0.1181
" 6465",1979-11-23,0.1134
" 6466",1979-11-26,0.1105
" 6467",1979-11-27,0.1109
" 6468",1979-11-28,0.114
" 6469",1979-11-29,0.1127
" 6470",1979-11-30,0.1149
" 6471",1979-12-03,0.1183
" 6472",1979-12-04,0.1168
" 6473",1979-12-05,0.1164
" 6474",1979-12-06,0.1165
" 6475",1979-12-07,0.1193
" 6476",1979-12-10,0.1209
" 6477",1979-12-11,0.1229
" 6478",1979-12-12,0.126
" 6479",1979-12-13,0.1242
" 6480",1979-12-14,0.123
" 6481",1979-12-17,0.1224
" 6482",1979-12-18,0.1217
" 6483",1979-12-19,0.1191
" 6484",1979-12-20,0.119
" 6485",1979-12-21,0.1208
" 6486",1979-12-24,0.1205
" 6487",1979-12-26,0.12
" 6488",1979-12-27,0.1197
" 6489",1979-12-28,0.1192
" 6490",1979-12-31,0.1204
" 6491",1980-01-02,0.1217
" 6492",1980-01-03,0.121
" 6493",1980-01-04,0.121
" 6494",1980-01-07,0.1186
" 6495",1980-01-08,0.1178
" 6496",1980-01-09,0.1176
" 6497",1980-01-10,0.1145
" 6498",1980-01-11,0.1176
" 6499",1980-01-14,0.1184
" 6500",1980-01-15,0.1187
" 6501",1980-01-16,0.1182
" 6502",1980-01-17,0.1194
" 6503",1980-01-18,0.1207
" 6504",1980-01-21,0.1223
" 6505",1980-01-22,0.1216
" 6506",1980-01-23,0.1202
" 6507",1980-01-24,0.1217
" 6508",1980-01-25,0.1229
" 6509",1980-01-28,0.1218
" 6510",1980-01-29,0.1226
" 6511",1980-01-30,0.1213
" 6512",1980-01-31,0.12
" 6513",1980-02-01,0.1217
" 6514",1980-02-04,0.1198
" 6515",1980-02-05,0.1222
" 6516",1980-02-06,0.1206
" 6517",1980-02-07,0.1192
" 6518",1980-02-08,0.1207
" 6519",1980-02-11,0.1222
" 6520",1980-02-13,0.1218
" 6521",1980-02-14,0.1223
" 6522",1980-02-15,0.128
" 6523",1980-02-19,0.134
" 6524",1980-02-20,0.133
" 6525",1980-02-21,0.1342
" 6526",1980-02-22,0.1338
" 6527",1980-02-25,0.1365
" 6528",1980-02-26,0.1385
" 6529",1980-02-27,0.1384
" 6530",1980-02-28,0.1357
" 6531",1980-02-29,0.1401
" 6532",1980-03-03,0.15
" 6533",1980-03-04,0.1515
" 6534",1980-03-05,0.1537
" 6535",1980-03-06,0.157
" 6536",1980-03-07,0.1563
" 6537",1980-03-10,0.1526
" 6538",1980-03-11,0.1538
" 6539",1980-03-12,0.156
" 6540",1980-03-13,0.1512
" 6541",1980-03-14,0.1525
" 6542",1980-03-17,0.1467
" 6543",1980-03-18,0.1462
" 6544",1980-03-19,0.1433
" 6545",1980-03-20,0.1502
" 6546",1980-03-21,0.1515
" 6547",1980-03-24,0.1593
" 6548",1980-03-25,0.16
" 6549",1980-03-26,0.1593
" 6550",1980-03-27,0.1512
" 6551",1980-03-28,0.1475
" 6552",1980-03-31,0.1424
" 6553",1980-04-01,0.1503
" 6554",1980-04-02,0.1488
" 6555",1980-04-03,0.1497
" 6556",1980-04-07,0.1441
" 6557",1980-04-08,0.1448
" 6558",1980-04-09,0.1431
" 6559",1980-04-10,0.143
" 6560",1980-04-11,0.1399
" 6561",1980-04-14,0.1384
" 6562",1980-04-15,0.1382
" 6563",1980-04-16,0.135
" 6564",1980-04-17,0.135
" 6565",1980-04-18,0.132
" 6566",1980-04-21,0.1293
" 6567",1980-04-22,0.1225
" 6568",1980-04-23,0.1201
" 6569",1980-04-24,0.1191
" 6570",1980-04-25,0.1181
" 6571",1980-04-28,0.11
" 6572",1980-04-29,0.1074
" 6573",1980-04-30,0.1039
" 6574",1980-05-01,0.1036
" 6575",1980-05-02,0.0985
" 6576",1980-05-05,0.0966
" 6577",1980-05-06,0.095
" 6578",1980-05-07,0.0898
" 6579",1980-05-08,0.0875
" 6580",1980-05-09,0.0881
" 6581",1980-05-12,0.086
" 6582",1980-05-13,0.0828
" 6583",1980-05-14,0.0814
" 6584",1980-05-15,0.0861
" 6585",1980-05-16,0.0904
" 6586",1980-05-19,0.0889
" 6587",1980-05-20,0.0829
" 6588",1980-05-21,0.0806
" 6589",1980-05-22,0.0795
" 6590",1980-05-23,0.0754
" 6591",1980-05-27,0.0752
" 6592",1980-05-28,0.0766
" 6593",1980-05-29,0.0788
" 6594",1980-05-30,0.0775
" 6595",1980-06-02,0.079
" 6596",1980-06-03,0.0761
" 6597",1980-06-04,0.0741
" 6598",1980-06-05,0.0736
" 6599",1980-06-06,0.0729
" 6600",1980-06-09,0.0687
" 6601",1980-06-10,0.0664
" 6602",1980-06-11,0.063
" 6603",1980-06-12,0.062
" 6604",1980-06-13,0.0618
" 6605",1980-06-16,0.0637
" 6606",1980-06-17,0.0674
" 6607",1980-06-18,0.0697
" 6608",1980-06-19,0.0698
" 6609",1980-06-20,0.0674
" 6610",1980-06-23,0.0714
" 6611",1980-06-24,0.073
" 6612",1980-06-25,0.0742
" 6613",1980-06-26,0.0756
" 6614",1980-06-27,0.077
" 6615",1980-06-30,0.0788
" 6616",1980-07-01,0.0804
" 6617",1980-07-02,0.0794
" 6618",1980-07-03,0.0781
" 6619",1980-07-07,0.0824
" 6620",1980-07-08,0.0806
" 6621",1980-07-09,0.0797
" 6622",1980-07-10,0.0796
" 6623",1980-07-11,0.0817
" 6624",1980-07-14,0.0818
" 6625",1980-07-15,0.0805
" 6626",1980-07-16,0.0776
" 6627",1980-07-17,0.0796
" 6628",1980-07-18,0.0796
" 6629",1980-07-21,0.0786
" 6630",1980-07-22,0.0788
" 6631",1980-07-23,0.0783
" 6632",1980-07-24,0.0801
" 6633",1980-07-25,0.0805
" 6634",1980-07-28,0.0821
" 6635",1980-07-29,0.083
" 6636",1980-07-30,0.0838
" 6637",1980-07-31,0.0862
" 6638",1980-08-01,0.087
" 6639",1980-08-04,0.0864
" 6640",1980-08-05,0.0872
" 6641",1980-08-06,0.0855
" 6642",1980-08-07,0.0838
" 6643",1980-08-08,0.0862
" 6644",1980-08-11,0.0883
" 6645",1980-08-12,0.0864
" 6646",1980-08-13,0.0855
" 6647",1980-08-14,0.0845
" 6648",1980-08-15,0.0854
" 6649",1980-08-18,0.0911
" 6650",1980-08-19,0.0938
" 6651",1980-08-20,0.0931
" 6652",1980-08-21,0.097
" 6653",1980-08-22,0.0954
" 6654",1980-08-25,0.0978
" 6655",1980-08-26,0.0994
" 6656",1980-08-27,0.1007
" 6657",1980-08-28,0.1032
" 6658",1980-08-29,0.0996
" 6659",1980-09-02,0.0987
" 6660",1980-09-03,0.0974
" 6661",1980-09-04,0.0975
" 6662",1980-09-05,0.0977
" 6663",1980-09-08,0.101
" 6664",1980-09-09,0.1004
" 6665",1980-09-10,0.0994
" 6666",1980-09-11,0.1014
" 6667",1980-09-12,0.1022
" 6668",1980-09-15,0.1047
" 6669",1980-09-16,0.1029
" 6670",1980-09-17,0.1034
" 6671",1980-09-18,0.1015
" 6672",1980-09-19,0.1003
" 6673",1980-09-22,0.1056
" 6674",1980-09-23,0.1033
" 6675",1980-09-24,0.1016
" 6676",1980-09-25,0.1036
" 6677",1980-09-26,0.1082
" 6678",1980-09-29,0.1118
" 6679",1980-09-30,0.1144
" 6680",1980-10-01,0.1145
" 6681",1980-10-02,0.1153
" 6682",1980-10-03,0.1133
" 6683",1980-10-06,0.1114
" 6684",1980-10-07,0.113
" 6685",1980-10-08,0.1138
" 6686",1980-10-09,0.1114
" 6687",1980-10-10,0.1125
" 6688",1980-10-14,0.1118
" 6689",1980-10-15,0.1091
" 6690",1980-10-16,0.1098
" 6691",1980-10-17,0.112
" 6692",1980-10-20,0.1131
" 6693",1980-10-21,0.1164
" 6694",1980-10-22,0.1181
" 6695",1980-10-23,0.1179
" 6696",1980-10-24,0.1174
" 6697",1980-10-27,0.1231
" 6698",1980-10-28,0.1249
" 6699",1980-10-29,0.1252
" 6700",1980-10-30,0.1254
" 6701",1980-10-31,0.1271
" 6702",1980-11-03,0.1317
" 6703",1980-11-05,0.134
" 6704",1980-11-06,0.135
" 6705",1980-11-07,0.1304
" 6706",1980-11-10,0.1348
" 6707",1980-11-12,0.1318
" 6708",1980-11-13,0.1309
" 6709",1980-11-14,0.1339
" 6710",1980-11-17,0.1419
" 6711",1980-11-18,0.1369
" 6712",1980-11-19,0.1372
" 6713",1980-11-20,0.1396
" 6714",1980-11-21,0.1432
" 6715",1980-11-24,0.1441
" 6716",1980-11-25,0.1416
" 6717",1980-11-26,0.142
" 6718",1980-11-28,0.1448
" 6719",1980-12-01,0.1471
" 6720",1980-12-02,0.1482
" 6721",1980-12-03,0.1466
" 6722",1980-12-04,0.1486
" 6723",1980-12-05,0.1584
" 6724",1980-12-08,0.1653
" 6725",1980-12-09,0.1672
" 6726",1980-12-10,0.1688
" 6727",1980-12-11,0.1714
" 6728",1980-12-12,0.1655
" 6729",1980-12-15,0.1677
" 6730",1980-12-16,0.167
" 6731",1980-12-17,0.1647
" 6732",1980-12-18,0.162
" 6733",1980-12-19,0.1493
" 6734",1980-12-22,0.1484
" 6735",1980-12-23,0.1449
" 6736",1980-12-24,0.1471
" 6737",1980-12-26,0.1445
" 6738",1980-12-29,0.1418
" 6739",1980-12-30,0.1412
" 6740",1980-12-31,0.143
" 6741",1981-01-02,0.1465
" 6742",1981-01-05,0.1352
" 6743",1981-01-06,0.1358
" 6744",1981-01-07,0.145
" 6745",1981-01-08,0.1476
" 6746",1981-01-09,0.152
" 6747",1981-01-12,0.1522
" 6748",1981-01-13,0.1524
" 6749",1981-01-14,0.1508
" 6750",1981-01-15,0.1525
" 6751",1981-01-16,0.1515
" 6752",1981-01-19,0.1579
" 6753",1981-01-20,0.1532
" 6754",1981-01-21,0.1571
" 6755",1981-01-22,0.1572
" 6756",1981-01-23,0.157
" 6757",1981-01-26,0.1535
" 6758",1981-01-27,0.152
" 6759",1981-01-28,0.1506
" 6760",1981-01-29,0.1487
" 6761",1981-01-30,0.1459
" 6762",1981-02-02,0.149
" 6763",1981-02-03,0.1485
" 6764",1981-02-04,0.1467
" 6765",1981-02-05,0.1474
" 6766",1981-02-06,0.1532
" 6767",1981-02-09,0.1552
" 6768",1981-02-10,0.1546
" 6769",1981-02-11,0.1554
" 6770",1981-02-13,0.1551
" 6771",1981-02-17,0.1514
" 6772",1981-02-18,0.1502
" 6773",1981-02-19,0.1448
" 6774",1981-02-20,0.1409
" 6775",1981-02-23,0.1423
" 6776",1981-02-24,0.1415
" 6777",1981-02-25,0.142
" 6778",1981-02-26,0.1414
" 6779",1981-02-27,0.1422
" 6780",1981-03-02,0.1452
" 6781",1981-03-03,0.1439
" 6782",1981-03-04,0.1449
" 6783",1981-03-05,0.1451
" 6784",1981-03-06,0.1429
" 6785",1981-03-09,0.1416
" 6786",1981-03-10,0.1399
" 6787",1981-03-11,0.1392
" 6788",1981-03-12,0.1366
" 6789",1981-03-13,0.1321
" 6790",1981-03-16,0.1302
" 6791",1981-03-17,0.1295
" 6792",1981-03-18,0.1245
" 6793",1981-03-19,0.1236
" 6794",1981-03-20,0.1236
" 6795",1981-03-23,0.1283
" 6796",1981-03-24,0.1284
" 6797",1981-03-25,0.1283
" 6798",1981-03-26,0.1297
" 6799",1981-03-27,0.1308
" 6800",1981-03-30,0.126
" 6801",1981-03-31,0.1246
" 6802",1981-04-01,0.1237
" 6803",1981-04-02,0.1258
" 6804",1981-04-03,0.1297
" 6805",1981-04-06,0.14
" 6806",1981-04-07,0.1363
" 6807",1981-04-08,0.1366
" 6808",1981-04-09,0.1349
" 6809",1981-04-10,0.1359
" 6810",1981-04-13,0.1378
" 6811",1981-04-14,0.1337
" 6812",1981-04-15,0.1368
" 6813",1981-04-16,0.1379
" 6814",1981-04-20,0.1375
" 6815",1981-04-21,0.1366
" 6816",1981-04-22,0.1358
" 6817",1981-04-23,0.1364
" 6818",1981-04-24,0.1405
" 6819",1981-04-27,0.1428
" 6820",1981-04-28,0.1439
" 6821",1981-04-29,0.1442
" 6822",1981-04-30,0.1486
" 6823",1981-05-01,0.1467
" 6824",1981-05-04,0.1601
" 6825",1981-05-05,0.1661
" 6826",1981-05-06,0.1652
" 6827",1981-05-07,0.1658
" 6828",1981-05-08,0.1648
" 6829",1981-05-11,0.1659
" 6830",1981-05-12,0.1694
" 6831",1981-05-13,0.1701
" 6832",1981-05-14,0.1667
" 6833",1981-05-15,0.1655
" 6834",1981-05-18,0.162
" 6835",1981-05-19,0.1656
" 6836",1981-05-20,0.166
" 6837",1981-05-21,0.17
" 6838",1981-05-22,0.1668
" 6839",1981-05-26,0.1593
" 6840",1981-05-27,0.1601
" 6841",1981-05-28,0.1538
" 6842",1981-05-29,0.151
" 6843",1981-06-01,0.155
" 6844",1981-06-02,0.1569
" 6845",1981-06-03,0.1564
" 6846",1981-06-04,0.1581
" 6847",1981-06-05,0.1583
" 6848",1981-06-08,0.1518
" 6849",1981-06-09,0.1501
" 6850",1981-06-10,0.1469
" 6851",1981-06-11,0.1456
" 6852",1981-06-12,0.1453
" 6853",1981-06-15,0.1372
" 6854",1981-06-16,0.1373
" 6855",1981-06-17,0.1424
" 6856",1981-06-18,0.15
" 6857",1981-06-19,0.1487
" 6858",1981-06-22,0.1436
" 6859",1981-06-23,0.145
" 6860",1981-06-24,0.147
" 6861",1981-06-25,0.1424
" 6862",1981-06-26,0.1413
" 6863",1981-06-29,0.1394
" 6864",1981-06-30,0.1428
" 6865",1981-07-01,0.1465
" 6866",1981-07-02,0.1448
" 6867",1981-07-06,0.1435
" 6868",1981-07-07,0.1489
" 6869",1981-07-08,0.1498
" 6870",1981-07-09,0.1513
" 6871",1981-07-10,0.1475
" 6872",1981-07-13,0.146
" 6873",1981-07-14,0.1478
" 6874",1981-07-15,0.1445
" 6875",1981-07-16,0.1452
" 6876",1981-07-17,0.1443
" 6877",1981-07-20,0.155
" 6878",1981-07-21,0.1572
" 6879",1981-07-22,0.1568
" 6880",1981-07-23,0.155
" 6881",1981-07-24,0.1508
" 6882",1981-07-27,0.1511
" 6883",1981-07-28,0.153
" 6884",1981-07-29,0.1518
" 6885",1981-07-30,0.1487
" 6886",1981-07-31,0.1487
" 6887",1981-08-03,0.155
" 6888",1981-08-04,0.1548
" 6889",1981-08-05,0.1535
" 6890",1981-08-06,0.1536
" 6891",1981-08-07,0.1544
" 6892",1981-08-10,0.1522
" 6893",1981-08-11,0.1485
" 6894",1981-08-12,0.1528
" 6895",1981-08-13,0.1542
" 6896",1981-08-14,0.155
" 6897",1981-08-17,0.1574
" 6898",1981-08-18,0.1572
" 6899",1981-08-19,0.1567
" 6900",1981-08-20,0.1562
" 6901",1981-08-21,0.154
" 6902",1981-08-24,0.1585
" 6903",1981-08-25,0.1578
" 6904",1981-08-26,0.1583
" 6905",1981-08-27,0.1572
" 6906",1981-08-28,0.1538
" 6907",1981-08-31,0.1552
" 6908",1981-09-01,0.1559
" 6909",1981-09-02,0.1566
" 6910",1981-09-03,0.1563
" 6911",1981-09-04,0.1556
" 6912",1981-09-08,0.1565
" 6913",1981-09-09,0.1536
" 6914",1981-09-10,0.1501
" 6915",1981-09-11,0.1452
" 6916",1981-09-14,0.1445
" 6917",1981-09-15,0.1429
" 6918",1981-09-16,0.1434
" 6919",1981-09-17,0.1432
" 6920",1981-09-18,0.1434
